[10000, 0.031284999999115826, 0.013864700000340235, 0.027501000000484055, 0.022893700001077377]
[20000, 0.06775919999927282, 0.0341004999991128, 0.05878630000006524, 0.04876389999844832]
[30000, 0.10677799999939452, 0.05157119999967108, 0.09372009999970032, 0.08330109999951674]
[40000, 0.15373530000033497, 0.06719370000064373, 0.12479119999989052, 0.10518110000157321]
[50000, 0.19341480000002775, 0.09008950000134064, 0.15971840000020165, 0.13905569999951695]
[60000, 0.23458059999938996, 0.11822750000101223, 0.1941064999991795, 0.18403009999929054]
[70000, 0.278911599998537, 0.13743260000046575, 0.23070320000078937, 0.19119959999989078]
[80000, 0.3247298000005685, 0.15667949999988195, 0.26848229999995965, 0.2268278999999893]
[90000, 0.36502780000046187, 0.18306979999942996, 0.3045146999993449, 0.26080890000048385]
[100000, 0.4146132000005309, 0.2139467999986664, 0.3409510000001319, 0.3007703000002948]
[200000, 0.9265923000002658, 0.5303406000002724, 0.7201041000007535, 0.6647322999997414]
[300000, 1.429497300001458, 0.9526346999991802, 1.1279083999997965, 0.996998499998881]
[400000, 2.000761199999033, 1.4649672000014107, 1.5404404000000795, 1.447395499999402]
[500000, 2.580158200000369, 2.1139672999997856, 1.9769630999999208, 1.9724552999996376]
[600000, 3.2126351000006252, 2.852677999999287, 2.4682049000002735, 2.2529537999998865]
[700000, 3.8666603000001487, 3.858336200000849, 3.0042125999989366, 3.039821700000175]
[800000, 4.644289099998787, 4.708629599999767, 3.4010089000003063, 3.2281729000005726]
[900000, 5.356571700000131, 6.008007599999473, 3.87828029999946, 3.8358924000003753]
[1000000, 6.074441400000069, 7.276972300000125, 4.535961300000054, 4.388120700001309]
