[10000, 0.030895500000042375, 0.01305800000045565, 0.027230500001678593, 0.022294399999736925]
[20000, 0.06931400000030408, 0.03038100000048871, 0.05858609999995679, 0.049015200000212644]
[30000, 0.10927120000087598, 0.046709099999134196, 0.09366279999994731, 0.08400619999883929]
[40000, 0.15163920000122744, 0.06974650000120164, 0.13277589999961492, 0.10978769999928772]
[50000, 0.19036979999873438, 0.08844320000025618, 0.17007919999923615, 0.13911879999977828]
[60000, 0.2382610000004206, 0.11189109999941138, 0.19639500000084809, 0.1789177999999083]
[70000, 0.282910300000367, 0.13445510000019567, 0.23123829999894951, 0.19171880000067176]
[80000, 0.33215779999954975, 0.15394070000002102, 0.267965600000025, 0.22509849999914877]
[90000, 0.36845870000070136, 0.18629519999922195, 0.3044802000003983, 0.2629290000004403]
[100000, 0.4246530000000348, 0.21169879999979457, 0.3442128999995475, 0.30109620000075665]
[200000, 0.9082242000004044, 0.5395723999990878, 0.7334601000002294, 0.6722281000002113]
[300000, 1.4570512999998755, 0.9723500000000058, 1.1378440000007686, 1.0262276000012207]
[400000, 2.0736339000013686, 1.5902112000003399, 1.614163500000359, 1.5563373000004503]
[500000, 2.83860359999926, 2.237659899999926, 2.0523922000011225, 2.0668193999990763]
[600000, 3.524706399999559, 3.043721000000005, 2.5812667999998666, 2.486873800000467]
[700000, 4.219082600000547, 3.907127299999047, 2.9778296000004048, 2.8774061999993137]
[800000, 4.911309400000391, 4.742487899999105, 3.3870270999996137, 3.2452209000002767]
[900000, 5.607791700000234, 6.189062800000102, 4.2607740000003105, 4.180781600000046]
[1000000, 6.144732400000066, 7.009299299999839, 4.4054625000007945, 4.333942900000693]
