[10000, 0.03119950000109384, 0.013272600001073442, 0.027483900001243455, 0.023110100000849343]
[20000, 0.06917430000066815, 0.030825899999399553, 0.0596306999996159, 0.048574700000244775]
[30000, 0.11351819999981672, 0.05002019999847107, 0.09304090000114229, 0.08396979999997711]
[40000, 0.15376350000042294, 0.06618820000039705, 0.12714369999957853, 0.10444259999894712]
[50000, 0.24380480000036187, 0.10063500000069325, 0.1635606000018015, 0.14667650000046706]
[60000, 0.24962580000101298, 0.10892759999842383, 0.21323780000057013, 0.18183289999979024]
[70000, 0.2981892000007065, 0.16366320000088308, 0.24417259999972885, 0.2070237999996607]
[80000, 0.3406875000000582, 0.17873390000022482, 0.2778984999986278, 0.25428180000017164]
[90000, 0.37498799999957555, 0.18208810000032827, 0.31331430000136606, 0.2730412000000797]
[100000, 0.4695102000005136, 0.2243177000000287, 0.3515189999998256, 0.34662810000008903]
[200000, 1.0649403999996139, 0.5555739999999787, 0.7366720999998506, 0.6976344999984576]
[300000, 1.5455062000000908, 0.9753012000001036, 1.1392804000006436, 1.0642869000002975]
[400000, 2.0821957000007387, 1.4800589999995282, 1.5851234000001568, 1.4724131000002671]
[500000, 2.672879899999316, 2.1033924000003026, 2.0968652999999904, 1.9923925999992207]
[600000, 3.3307975999996415, 2.858212499999354, 2.4693342999999004, 2.248907200000758]
[700000, 3.96631090000119, 3.7957560000013473, 2.8916685999993206, 2.7549763999995776]
[800000, 4.7338384999984555, 4.9060779999999795, 3.354138200000307, 3.246077300000252]
[900000, 5.355877800000599, 6.340802199998507, 3.8935865000003105, 4.228443800000605]
[1000000, 6.521382099999755, 6.946538000000146, 4.384083799999644, 4.3472143999988475]
